timestamp,temperature,apparent_temperature,precipitation,rain,snowfall,weathercode,cloudcover,windspeed,humidity
2019-01-01 00:00:00,47.8,43.6,0.079,0.079,0.0,61,100,8.4,98
2019-01-01 01:00:00,48.7,44.3,0.02,0.02,0.0,53,100,9.2,97
2019-01-01 02:00:00,51.7,46.5,0.016,0.016,0.0,51,100,12.8,96
2019-01-01 03:00:00,54.9,48.3,0.0,0.0,0.0,3,97,17.7,94
2019-01-01 04:00:00,56.4,49.8,0.0,0.0,0.0,3,100,19.0,93
2019-01-01 05:00:00,57.0,51.0,0.0,0.0,0.0,3,95,17.9,93
2019-01-01 06:00:00,57.4,50.7,0.0,0.0,0.0,3,89,19.5,91
2019-01-01 07:00:00,55.0,47.8,0.0,0.0,0.0,2,76,17.8,86
2019-01-01 08:00:00,55.9,48.0,0.0,0.0,0.0,3,98,19.2,82
2019-01-01 09:00:00,57.4,48.8,0.0,0.0,0.0,3,100,19.9,75
2019-01-01 10:00:00,57.9,48.0,0.0,0.0,0.0,3,99,21.3,66
2019-01-01 11:00:00,56.8,46.1,0.0,0.0,0.0,3,97,22.1,64
2019-01-01 12:00:00,51.0,39.5,0.0,0.0,0.0,2,74,20.7,61
2019-01-01 13:00:00,50.4,38.9,0.0,0.0,0.0,2,56,19.5,56
2019-01-01 14:00:00,47.9,36.5,0.0,0.0,0.0,2,63,18.1,55
2019-01-01 15:00:00,46.4,34.8,0.0,0.0,0.0,3,88,17.7,53
2019-01-01 16:00:00,44.1,32.9,0.0,0.0,0.0,3,91,16.5,56
2019-01-01 17:00:00,41.8,31.7,0.0,0.0,0.0,3,95,13.6,59
2019-01-01 18:00:00,40.9,31.6,0.0,0.0,0.0,3,94,11.7,61
2019-01-01 19:00:00,41.4,33.6,0.0,0.0,0.0,3,91,8.9,66
2019-01-01 20:00:00,41.4,33.4,0.0,0.0,0.0,3,100,9.3,66
2019-01-01 21:00:00,41.0,33.1,0.0,0.0,0.0,3,93,9.2,66
2019-01-01 22:00:00,39.7,31.7,0.0,0.0,0.0,3,88,9.3,68
2019-01-01 23:00:00,38.1,29.8,0.0,0.0,0.0,3,96,9.4,68
2019-01-02 00:00:00,36.6,28.2,0.0,0.0,0.0,3,99,9.2,69
2019-01-02 01:00:00,35.5,27.2,0.0,0.0,0.0,3,99,8.9,70
2019-01-02 02:00:00,34.5,25.9,0.0,0.0,0.0,3,98,9.3,69
2019-01-02 03:00:00,33.6,24.5,0.0,0.0,0.0,3,98,9.9,68
2019-01-02 04:00:00,32.7,24.0,0.0,0.0,0.0,3,97,8.8,68
2019-01-02 05:00:00,31.9,23.9,0.0,0.0,0.0,3,99,7.0,70
2019-01-02 06:00:00,31.3,23.5,0.0,0.0,0.0,3,100,6.5,70
2019-01-02 07:00:00,33.1,26.2,0.0,0.0,0.0,3,100,4.8,71
2019-01-02 08:00:00,33.3,27.4,0.0,0.0,0.0,3,100,2.8,73
2019-01-02 09:00:00,34.6,28.4,0.0,0.0,0.0,3,100,3.5,69
2019-01-02 10:00:00,35.7,28.8,0.0,0.0,0.0,3,100,5.2,66
2019-01-02 11:00:00,36.9,30.4,0.0,0.0,0.0,3,100,3.7,60
2019-01-02 12:00:00,37.7,32.0,0.0,0.0,0.0,3,100,2.1,59
2019-01-02 13:00:00,38.2,32.6,0.0,0.0,0.0,3,100,1.8,58
2019-01-02 14:00:00,38.7,33.0,0.0,0.0,0.0,3,100,2.1,57
2019-01-02 15:00:00,38.7,32.4,0.0,0.0,0.0,3,100,3.5,57
2019-01-02 16:00:00,37.8,30.5,0.0,0.0,0.0,3,100,6.2,61
2019-01-02 17:00:00,36.3,29.2,0.0,0.0,0.0,3,100,6.2,69
2019-01-02 18:00:00,35.8,28.3,0.0,0.0,0.0,3,100,7.1,71
2019-01-02 19:00:00,35.3,28.2,0.0,0.0,0.0,3,95,6.4,73
2019-01-02 20:00:00,36.0,28.2,0.0,0.0,0.0,3,100,7.8,72
2019-01-02 21:00:00,36.6,28.7,0.0,0.0,0.0,3,100,8.3,71
2019-01-02 22:00:00,37.5,29.5,0.0,0.0,0.0,3,100,8.5,69
2019-01-02 23:00:00,38.7,30.7,0.0,0.0,0.0,3,100,9.0,69
2019-01-03 00:00:00,39.9,31.9,0.0,0.0,0.0,3,100,9.9,72
2019-01-03 01:00:00,40.3,33.2,0.0,0.0,0.0,3,100,8.4,78
2019-01-03 02:00:00,40.9,34.3,0.0,0.0,0.0,3,100,7.8,80
2019-01-03 03:00:00,41.5,35.4,0.0,0.0,0.0,3,100,7.2,81
2019-01-03 04:00:00,41.9,35.6,0.0,0.0,0.0,3,100,7.9,83
2019-01-03 05:00:00,41.8,35.6,0.0,0.0,0.0,3,100,8.0,85
2019-01-03 06:00:00,41.4,34.7,0.0,0.0,0.0,3,100,9.0,85
2019-01-03 07:00:00,40.9,34.9,0.0,0.0,0.0,3,100,6.9,84
2019-01-03 08:00:00,40.4,33.9,0.0,0.0,0.0,3,100,7.8,84
2019-01-03 09:00:00,40.8,32.9,0.0,0.0,0.0,3,100,11.1,82
2019-01-03 10:00:00,43.5,36.0,0.0,0.0,0.0,3,100,10.6,77
2019-01-03 11:00:00,44.3,34.5,0.0,0.0,0.0,3,100,14.1,61
2019-01-03 12:00:00,44.4,33.1,0.0,0.0,0.0,3,97,16.0,50
2019-01-03 13:00:00,44.7,34.2,0.0,0.0,0.0,2,65,13.8,47
2019-01-03 14:00:00,44.6,34.5,0.0,0.0,0.0,3,87,12.6,46
2019-01-03 15:00:00,43.4,33.1,0.0,0.0,0.0,0,0,13.0,48
2019-01-03 16:00:00,41.3,33.0,0.0,0.0,0.0,0,0,8.4,53
2019-01-03 17:00:00,36.2,29.7,0.0,0.0,0.0,0,0,4.4,66
2019-01-03 18:00:00,34.8,28.2,0.0,0.0,0.0,0,0,4.6,71
2019-01-03 19:00:00,33.4,27.1,0.0,0.0,0.0,0,1,4.2,76
2019-01-03 20:00:00,32.4,26.0,0.0,0.0,0.0,2,50,4.5,81
2019-01-03 21:00:00,33.8,27.9,0.0,0.0,0.0,2,68,3.4,78
2019-01-03 22:00:00,33.7,27.7,0.0,0.0,0.0,0,19,4.0,80
2019-01-03 23:00:00,33.0,26.3,0.0,0.0,0.0,1,28,5.3,82
2019-01-04 00:00:00,31.5,25.0,0.0,0.0,0.0,0,0,4.7,84
2019-01-04 01:00:00,30.6,23.9,0.0,0.0,0.0,0,0,4.9,83
2019-01-04 02:00:00,30.4,23.5,0.0,0.0,0.0,0,0,5.2,82
2019-01-04 03:00:00,29.8,23.1,0.0,0.0,0.0,0,0,5.0,85
2019-01-04 04:00:00,30.1,22.5,0.0,0.0,0.0,0,0,7.3,88
2019-01-04 05:00:00,29.9,22.3,0.0,0.0,0.0,3,100,7.2,89
2019-01-04 06:00:00,29.7,22.6,0.0,0.0,0.0,3,100,6.2,89
2019-01-04 07:00:00,31.0,23.1,0.0,0.0,0.0,3,100,8.0,86
2019-01-04 08:00:00,31.6,23.8,0.0,0.0,0.0,3,100,7.9,85
2019-01-04 09:00:00,34.2,26.3,0.0,0.0,0.0,3,100,8.3,76
2019-01-04 10:00:00,37.2,29.5,0.0,0.0,0.0,3,100,7.9,70
2019-01-04 11:00:00,40.6,32.0,0.0,0.0,0.0,3,100,10.5,63
2019-01-04 12:00:00,43.0,33.8,0.0,0.0,0.0,3,100,11.9,60
2019-01-04 13:00:00,44.8,35.3,0.0,0.0,0.0,3,100,12.7,57
2019-01-04 14:00:00,46.3,37.1,0.0,0.0,0.0,3,100,12.2,55
2019-01-04 15:00:00,46.4,38.4,0.0,0.0,0.0,3,100,10.0,58
2019-01-04 16:00:00,44.6,36.9,0.0,0.0,0.0,3,100,10.0,67
2019-01-04 17:00:00,42.6,34.9,0.0,0.0,0.0,3,100,10.5,76
2019-01-04 18:00:00,42.0,34.7,0.0,0.0,0.0,3,100,10.2,82
2019-01-04 19:00:00,39.6,34.5,0.0,0.0,0.0,3,100,5.1,90
2019-01-04 20:00:00,39.3,34.4,0.0,0.0,0.0,3,100,4.6,92
2019-01-04 21:00:00,37.9,32.9,0.0,0.0,0.0,3,100,4.5,94
2019-01-04 22:00:00,38.0,32.9,0.0,0.0,0.0,3,100,4.9,94
2019-01-04 23:00:00,38.9,34.5,0.0,0.0,0.0,3,100,3.5,93
2019-01-05 00:00:00,40.5,37.0,0.008,0.008,0.0,51,100,1.6,91
2019-01-05 01:00:00,40.1,36.9,0.055,0.055,0.0,61,100,1.3,96
2019-01-05 02:00:00,40.2,36.1,0.094,0.094,0.0,61,100,3.6,97
2019-01-05 03:00:00,40.6,35.7,0.079,0.079,0.0,61,100,5.9,97
2019-01-05 04:00:00,41.5,36.5,0.024,0.024,0.0,53,100,6.6,97
2019-01-05 05:00:00,41.7,36.4,0.008,0.008,0.0,51,100,7.3,97
2019-01-05 06:00:00,41.5,34.4,0.008,0.008,0.0,51,100,11.6,98
2019-01-05 07:00:00,40.4,33.8,0.0,0.0,0.0,3,100,9.8,98
2019-01-05 08:00:00,41.3,33.6,0.083,0.083,0.0,61,100,12.7,97
2019-01-05 09:00:00,42.1,34.2,0.15,0.15,0.0,63,100,13.5,97
2019-01-05 10:00:00,43.1,35.2,0.02,0.02,0.0,53,100,14.0,97
2019-01-05 11:00:00,43.8,36.1,0.035,0.035,0.0,53,100,14.0,97
2019-01-05 12:00:00,43.9,37.1,0.063,0.063,0.0,61,100,12.1,98
2019-01-05 13:00:00,44.1,36.7,0.028,0.028,0.0,53,100,13.3,97
2019-01-05 14:00:00,44.0,36.3,0.012,0.012,0.0,51,100,14.0,96
2019-01-05 15:00:00,42.7,34.3,0.016,0.016,0.0,51,100,14.8,95
2019-01-05 16:00:00,41.9,34.0,0.043,0.043,0.0,55,100,13.2,95
2019-01-05 17:00:00,41.5,34.1,0.043,0.043,0.0,55,100,11.8,94
2019-01-05 18:00:00,41.4,34.2,0.02,0.02,0.0,53,88,10.7,90
2019-01-05 19:00:00,43.2,38.6,0.0,0.0,0.0,2,70,6.1,95
2019-01-05 20:00:00,43.8,37.1,0.0,0.0,0.0,0,3,10.6,90
2019-01-05 21:00:00,40.8,33.3,0.0,0.0,0.0,0,0,10.9,88
2019-01-05 22:00:00,38.8,31.2,0.0,0.0,0.0,0,1,10.3,88
2019-01-05 23:00:00,37.2,30.5,0.0,0.0,0.0,0,3,7.6,88
2019-01-06 00:00:00,36.3,29.4,0.0,0.0,0.0,0,3,7.4,85
2019-01-06 01:00:00,35.6,28.6,0.0,0.0,0.0,0,3,7.1,84
2019-01-06 02:00:00,35.1,28.1,0.0,0.0,0.0,0,1,7.2,84
2019-01-06 03:00:00,35.0,27.9,0.0,0.0,0.0,0,0,7.3,86
2019-01-06 04:00:00,35.0,27.7,0.0,0.0,0.0,0,0,8.0,87
2019-01-06 05:00:00,34.6,27.5,0.0,0.0,0.0,0,2,7.6,88
2019-01-06 06:00:00,34.6,27.3,0.0,0.0,0.0,0,6,8.2,90
2019-01-06 07:00:00,38.4,30.3,0.0,0.0,0.0,0,9,10.9,85
2019-01-06 08:00:00,40.2,32.0,0.0,0.0,0.0,3,83,11.5,83
2019-01-06 09:00:00,42.4,33.9,0.0,0.0,0.0,2,71,13.0,80
2019-01-06 10:00:00,46.1,38.3,0.0,0.0,0.0,1,40,12.1,75
2019-01-06 11:00:00,48.2,38.3,0.008,0.008,0.0,51,20,16.1,63
2019-01-06 12:00:00,47.6,35.9,0.0,0.0,0.0,1,22,19.0,58
2019-01-06 13:00:00,46.2,33.6,0.0,0.0,0.0,1,24,19.5,49
2019-01-06 14:00:00,45.4,33.0,0.0,0.0,0.0,0,17,18.5,48
2019-01-06 15:00:00,44.4,32.1,0.0,0.0,0.0,0,16,18.0,48
2019-01-06 16:00:00,41.8,30.8,0.0,0.0,0.0,2,64,14.7,51
2019-01-06 17:00:00,39.9,29.8,0.0,0.0,0.0,3,91,12.2,52
2019-01-06 18:00:00,39.1,28.4,0.0,0.0,0.0,1,43,13.3,52
2019-01-06 19:00:00,36.6,27.0,0.0,0.0,0.0,3,98,10.3,54
2019-01-06 20:00:00,37.2,26.0,0.0,0.0,0.0,2,57,13.7,47
2019-01-06 21:00:00,34.8,23.8,0.0,0.0,0.0,0,3,12.4,45
2019-01-06 22:00:00,32.4,21.8,0.0,0.0,0.0,0,3,11.2,48
2019-01-06 23:00:00,30.3,19.9,0.0,0.0,0.0,0,2,10.6,50
2019-01-07 00:00:00,28.8,18.3,0.0,0.0,0.0,0,0,10.6,50
2019-01-07 01:00:00,27.0,15.9,0.0,0.0,0.0,0,0,11.9,52
2019-01-07 02:00:00,25.8,15.1,0.0,0.0,0.0,0,0,10.9,51
2019-01-07 03:00:00,24.5,14.0,0.0,0.0,0.0,0,0,10.2,51
2019-01-07 04:00:00,23.6,13.4,0.0,0.0,0.0,0,0,9.5,52
2019-01-07 05:00:00,23.0,13.2,0.0,0.0,0.0,0,19,8.3,53
2019-01-07 06:00:00,22.5,13.3,0.0,0.0,0.0,0,0,7.2,55
2019-01-07 07:00:00,25.1,16.8,0.0,0.0,0.0,3,90,5.5,59
2019-01-07 08:00:00,25.2,16.3,0.0,0.0,0.0,3,100,6.9,58
2019-01-07 09:00:00,26.4,17.1,0.0,0.0,0.0,3,100,7.7,52
2019-01-07 10:00:00,27.9,18.3,0.0,0.0,0.0,3,100,8.2,49
2019-01-07 11:00:00,29.2,20.0,0.0,0.0,0.0,3,100,7.4,47
2019-01-07 12:00:00,30.4,20.8,0.0,0.0,0.0,3,91,8.2,44
2019-01-07 13:00:00,31.7,22.6,0.0,0.0,0.0,2,52,7.0,40
2019-01-07 14:00:00,32.5,23.4,0.0,0.0,0.0,3,100,6.9,37
2019-01-07 15:00:00,32.2,24.3,0.0,0.0,0.0,3,100,3.8,37
2019-01-07 16:00:00,32.1,24.5,0.0,0.0,0.0,3,100,3.0,37
2019-01-07 17:00:00,29.9,22.9,0.0,0.0,0.0,3,100,2.3,44
2019-01-07 18:00:00,31.3,23.1,0.0,0.0,0.0,3,100,4.7,39
2019-01-07 19:00:00,31.0,23.1,0.004,0.0,0.028,71,100,4.1,40
2019-01-07 20:00:00,30.6,22.9,0.004,0.004,0.0,51,98,4.2,45
2019-01-07 21:00:00,30.7,23.5,0.0,0.0,0.0,2,71,3.5,52
2019-01-07 22:00:00,30.8,23.2,0.0,0.0,0.0,3,97,5.2,60
2019-01-07 23:00:00,32.1,22.7,0.0,0.0,0.0,3,99,9.6,61
2019-01-08 00:00:00,33.3,25.6,0.0,0.0,0.0,3,99,6.3,64
2019-01-08 01:00:00,33.3,26.3,0.0,0.0,0.0,3,100,5.1,71
2019-01-08 02:00:00,33.8,26.4,0.0,0.0,0.0,3,100,6.5,74
2019-01-08 03:00:00,36.0,29.3,0.004,0.004,0.0,51,100,6.1,78
2019-01-08 04:00:00,37.8,30.9,0.0,0.0,0.0,3,97,7.4,81
2019-01-08 05:00:00,37.8,31.6,0.0,0.0,0.0,3,95,6.4,85
2019-01-08 06:00:00,37.8,31.9,0.0,0.0,0.0,3,98,5.8,87
2019-01-08 07:00:00,38.0,33.3,0.004,0.004,0.0,51,99,4.1,96
2019-01-08 08:00:00,39.1,34.7,0.004,0.004,0.0,51,100,3.9,97
2019-01-08 09:00:00,40.1,36.6,0.0,0.0,0.0,3,100,2.2,96
2019-01-08 10:00:00,42.7,39.5,0.0,0.0,0.0,3,99,2.2,92
2019-01-08 11:00:00,45.5,41.1,0.0,0.0,0.0,3,94,5.3,84
2019-01-08 12:00:00,46.4,40.9,0.0,0.0,0.0,3,96,7.9,82
2019-01-08 13:00:00,45.7,41.0,0.0,0.0,0.0,3,92,5.8,84
2019-01-08 14:00:00,45.9,41.1,0.0,0.0,0.0,3,92,6.0,81
2019-01-08 15:00:00,45.4,40.8,0.0,0.0,0.0,3,84,5.9,85
2019-01-08 16:00:00,44.4,40.6,0.0,0.0,0.0,3,88,4.1,90
2019-01-08 17:00:00,41.5,37.4,0.0,0.0,0.0,2,70,4.3,96
2019-01-08 18:00:00,41.0,37.5,0.0,0.0,0.0,2,70,2.9,98
2019-01-08 19:00:00,37.7,32.9,0.0,0.0,0.0,1,35,4.5,100
2019-01-08 20:00:00,38.3,33.9,0.0,0.0,0.0,3,100,4.0,100
2019-01-08 21:00:00,36.2,30.8,0.0,0.0,0.0,3,99,5.5,100
2019-01-08 22:00:00,36.5,31.0,0.0,0.0,0.0,3,100,5.7,100
2019-01-08 23:00:00,39.1,34.5,0.004,0.004,0.0,51,100,4.7,99
2019-01-09 00:00:00,40.5,35.9,0.075,0.075,0.0,61,100,5.2,100
2019-01-09 01:00:00,40.8,35.5,0.035,0.035,0.0,53,100,7.2,99
2019-01-09 02:00:00,40.5,33.2,0.004,0.004,0.0,51,80,11.3,97
2019-01-09 03:00:00,41.5,32.0,0.0,0.0,0.0,0,8,16.3,90
2019-01-09 04:00:00,40.7,30.1,0.0,0.0,0.0,1,27,18.2,87
2019-01-09 05:00:00,39.6,28.9,0.0,0.0,0.0,1,39,17.6,85
2019-01-09 06:00:00,38.7,27.4,0.0,0.0,0.0,2,58,18.1,82
2019-01-09 07:00:00,39.8,29.6,0.0,0.0,0.0,2,76,15.4,75
2019-01-09 08:00:00,40.7,29.9,0.0,0.0,0.0,3,81,16.1,68
2019-01-09 09:00:00,41.8,30.8,0.0,0.0,0.0,0,0,16.1,61
2019-01-09 10:00:00,43.2,31.4,0.0,0.0,0.0,0,1,17.2,52
2019-01-09 11:00:00,44.6,30.6,0.0,0.0,0.0,3,88,21.7,45
2019-01-09 12:00:00,44.1,30.1,0.0,0.0,0.0,2,76,21.9,47
2019-01-09 13:00:00,43.8,30.0,0.0,0.0,0.0,3,100,21.0,45
2019-01-09 14:00:00,43.2,29.3,0.0,0.0,0.0,3,94,21.3,47
2019-01-09 15:00:00,42.2,29.4,0.0,0.0,0.0,3,94,18.4,46
2019-01-09 16:00:00,41.0,28.8,0.0,0.0,0.0,2,75,16.3,44
2019-01-09 17:00:00,39.0,27.2,0.0,0.0,0.0,3,84,15.2,44
2019-01-09 18:00:00,38.0,26.5,0.0,0.0,0.0,1,44,14.4,45
2019-01-09 19:00:00,36.9,24.8,0.0,0.0,0.0,2,57,15.5,44
2019-01-09 20:00:00,35.4,24.2,0.0,0.0,0.0,1,24,13.6,49
2019-01-09 21:00:00,34.2,22.8,0.0,0.0,0.0,2,58,14.0,52
2019-01-09 22:00:00,33.3,21.6,0.0,0.0,0.0,2,61,14.7,52
2019-01-09 23:00:00,32.4,19.7,0.0,0.0,0.0,1,23,16.5,52
2019-01-10 00:00:00,31.1,18.8,0.0,0.0,0.0,0,0,15.7,53
2019-01-10 01:00:00,30.6,18.8,0.0,0.0,0.0,2,75,14.5,56
2019-01-10 02:00:00,30.8,19.4,0.0,0.0,0.0,3,80,13.7,56
2019-01-10 03:00:00,31.3,20.0,0.0,0.0,0.0,3,98,13.6,57
2019-01-10 04:00:00,31.5,19.9,0.0,0.0,0.0,3,100,14.7,59
2019-01-10 05:00:00,31.8,20.1,0.0,0.0,0.0,3,99,14.9,59
2019-01-10 06:00:00,32.2,20.0,0.0,0.0,0.0,3,84,16.0,58
2019-01-10 07:00:00,31.0,19.1,0.0,0.0,0.0,3,95,14.8,55
2019-01-10 08:00:00,31.4,19.1,0.0,0.0,0.0,3,90,15.7,55
2019-01-10 09:00:00,31.5,17.0,0.0,0.0,0.0,3,99,20.8,52
2019-01-10 10:00:00,33.0,17.9,0.0,0.0,0.0,3,100,21.7,43
2019-01-10 11:00:00,32.3,17.8,0.0,0.0,0.0,3,97,20.6,48
2019-01-10 12:00:00,32.1,17.3,0.0,0.0,0.0,3,100,21.2,49
2019-01-10 13:00:00,32.7,17.9,0.0,0.0,0.0,3,97,21.0,45
2019-01-10 14:00:00,33.5,18.0,0.0,0.0,0.0,2,62,22.8,44
2019-01-10 15:00:00,32.9,17.8,0.0,0.0,0.0,1,45,22.1,47
2019-01-10 16:00:00,32.0,17.7,0.0,0.0,0.0,1,44,20.0,47
2019-01-10 17:00:00,29.8,16.5,0.0,0.0,0.0,1,29,17.9,52
2019-01-10 18:00:00,28.3,15.1,0.0,0.0,0.0,1,20,17.4,55
2019-01-10 19:00:00,30.4,19.1,0.0,0.0,0.0,1,45,13.2,56
2019-01-10 20:00:00,29.9,19.7,0.0,0.0,0.0,2,60,10.9,59
2019-01-10 21:00:00,30.6,20.4,0.0,0.0,0.0,3,96,10.9,59
2019-01-10 22:00:00,30.7,18.4,0.0,0.0,0.0,3,100,15.8,55
2019-01-10 23:00:00,28.8,15.5,0.0,0.0,0.0,3,100,17.6,52
2019-01-11 00:00:00,27.2,14.3,0.0,0.0,0.0,3,92,16.3,51
2019-01-11 01:00:00,26.5,13.8,0.0,0.0,0.0,2,67,15.7,51
2019-01-11 02:00:00,25.7,13.0,0.0,0.0,0.0,3,81,15.5,52
2019-01-11 03:00:00,25.0,12.4,0.0,0.0,0.0,1,38,15.2,53
2019-01-11 04:00:00,23.7,11.4,0.0,0.0,0.0,1,39,14.4,53
2019-01-11 05:00:00,22.8,11.4,0.0,0.0,0.0,1,24,12.1,52
2019-01-11 06:00:00,22.2,11.2,0.0,0.0,0.0,0,6,11.1,51
2019-01-11 07:00:00,22.3,10.0,0.0,0.0,0.0,0,7,14.1,51
2019-01-11 08:00:00,21.6,9.6,0.0,0.0,0.0,1,22,13.2,50
2019-01-11 09:00:00,22.3,10.0,0.0,0.0,0.0,0,11,13.8,48
2019-01-11 10:00:00,24.2,11.5,0.0,0.0,0.0,0,3,14.9,46
2019-01-11 11:00:00,26.6,13.3,0.0,0.0,0.0,0,2,16.4,41
2019-01-11 12:00:00,28.4,14.8,0.0,0.0,0.0,2,59,16.9,37
2019-01-11 13:00:00,29.3,15.9,0.0,0.0,0.0,0,0,16.5,35
2019-01-11 14:00:00,29.8,16.2,0.0,0.0,0.0,0,0,16.9,33
2019-01-11 15:00:00,29.6,15.9,0.0,0.0,0.0,0,0,16.9,32
2019-01-11 16:00:00,28.1,15.0,0.0,0.0,0.0,0,0,15.6,34
2019-01-11 17:00:00,26.0,13.7,0.0,0.0,0.0,0,0,13.6,39
2019-01-11 18:00:00,24.5,12.8,0.0,0.0,0.0,0,0,12.4,42
2019-01-11 19:00:00,25.4,15.2,0.0,0.0,0.0,0,0,9.2,47
2019-01-11 20:00:00,24.3,14.7,0.0,0.0,0.0,0,0,7.6,45
2019-01-11 21:00:00,23.5,14.4,0.0,0.0,0.0,0,0,6.5,46
2019-01-11 22:00:00,23.0,13.5,0.0,0.0,0.0,0,1,7.1,46
2019-01-11 23:00:00,22.2,12.8,0.0,0.0,0.0,0,1,6.9,48
2019-01-12 00:00:00,21.5,12.5,0.0,0.0,0.0,0,0,6.0,49
2019-01-12 01:00:00,21.2,12.0,0.0,0.0,0.0,0,1,6.5,49
2019-01-12 02:00:00,21.0,11.9,0.0,0.0,0.0,0,0,6.2,49
2019-01-12 03:00:00,20.7,11.4,0.0,0.0,0.0,0,14,6.6,48
2019-01-12 04:00:00,20.5,10.9,0.0,0.0,0.0,3,96,7.2,49
2019-01-12 05:00:00,20.5,10.9,0.0,0.0,0.0,3,88,7.3,50
2019-01-12 06:00:00,20.7,11.2,0.0,0.0,0.0,3,88,7.3,51
2019-01-12 07:00:00,21.6,13.3,0.0,0.0,0.0,3,87,4.8,51
2019-01-12 08:00:00,22.1,14.1,0.0,0.0,0.0,3,84,3.9,51
2019-01-12 09:00:00,24.3,16.1,0.0,0.0,0.0,2,61,4.2,46
2019-01-12 10:00:00,26.6,18.5,0.0,0.0,0.0,0,0,4.0,41
2019-01-12 11:00:00,29.0,20.9,0.0,0.0,0.0,0,11,4.0,37
2019-01-12 12:00:00,31.5,23.3,0.0,0.0,0.0,0,2,4.3,32
2019-01-12 13:00:00,33.7,25.5,0.0,0.0,0.0,2,55,4.1,28
2019-01-12 14:00:00,35.4,27.2,0.0,0.0,0.0,3,98,3.8,24
2019-01-12 15:00:00,36.0,27.8,0.0,0.0,0.0,3,97,3.5,22
2019-01-12 16:00:00,33.8,25.8,0.0,0.0,0.0,2,72,3.5,27
2019-01-12 17:00:00,28.6,20.0,0.0,0.0,0.0,3,99,5.9,47
2019-01-12 18:00:00,28.8,21.0,0.0,0.0,0.0,3,87,4.4,52
2019-01-12 19:00:00,30.8,24.0,0.0,0.0,0.0,3,100,2.2,48
2019-01-12 20:00:00,28.9,22.0,0.0,0.0,0.0,3,100,3.0,58
2019-01-12 21:00:00,29.6,21.8,0.0,0.0,0.0,3,100,4.8,55
2019-01-12 22:00:00,29.2,21.2,0.0,0.0,0.0,3,100,5.2,54
2019-01-12 23:00:00,28.8,20.4,0.0,0.0,0.0,3,100,5.8,51
2019-01-13 00:00:00,28.0,19.4,0.0,0.0,0.0,3,100,6.5,53
2019-01-13 01:00:00,27.5,19.4,0.0,0.0,0.0,3,98,5.3,58
2019-01-13 02:00:00,27.0,18.5,0.0,0.0,0.0,3,98,6.1,58
2019-01-13 03:00:00,26.7,18.1,0.0,0.0,0.0,3,100,6.4,56
2019-01-13 04:00:00,26.1,16.7,0.008,0.0,0.055,71,100,8.2,59
2019-01-13 05:00:00,25.4,15.9,0.008,0.0,0.055,71,100,8.7,61
2019-01-13 06:00:00,24.9,15.5,0.004,0.0,0.028,71,100,8.1,61
2019-01-13 07:00:00,25.0,16.3,0.004,0.0,0.028,71,98,6.3,59
2019-01-13 08:00:00,24.8,15.7,0.004,0.0,0.028,71,100,7.3,57
2019-01-13 09:00:00,25.1,15.5,0.004,0.0,0.028,71,96,8.1,55
2019-01-13 10:00:00,27.1,16.6,0.0,0.0,0.0,3,87,10.3,46
2019-01-13 11:00:00,29.2,18.6,0.0,0.0,0.0,1,34,10.1,38
2019-01-13 12:00:00,30.6,21.5,0.0,0.0,0.0,1,33,6.4,36
2019-01-13 13:00:00,31.4,21.8,0.0,0.0,0.0,1,29,7.6,35
2019-01-13 14:00:00,31.9,21.8,0.0,0.0,0.0,1,39,9.0,35
2019-01-13 15:00:00,32.1,21.9,0.0,0.0,0.0,1,42,9.0,35
2019-01-13 16:00:00,31.3,21.6,0.0,0.0,0.0,1,49,8.2,38
2019-01-13 17:00:00,28.0,18.7,0.0,0.0,0.0,1,42,8.0,53
2019-01-13 18:00:00,26.7,17.7,0.0,0.0,0.0,1,21,7.5,59
2019-01-13 19:00:00,27.3,18.5,0.0,0.0,0.0,2,66,7.2,60
2019-01-13 20:00:00,26.0,15.7,0.0,0.0,0.0,2,68,10.3,57
2019-01-13 21:00:00,25.3,15.0,0.0,0.0,0.0,2,51,10.4,57
2019-01-13 22:00:00,25.3,14.9,0.0,0.0,0.0,1,20,10.5,57
2019-01-13 23:00:00,24.8,14.3,0.0,0.0,0.0,1,43,10.6,56
2019-01-14 00:00:00,24.4,13.0,0.0,0.0,0.0,2,76,12.5,53
2019-01-14 01:00:00,23.7,11.9,0.0,0.0,0.0,3,91,13.3,54
2019-01-14 02:00:00,22.6,11.2,0.0,0.0,0.0,3,84,12.6,58
2019-01-14 03:00:00,21.9,10.6,0.0,0.0,0.0,3,86,12.1,59
2019-01-14 04:00:00,21.8,10.2,0.0,0.0,0.0,2,79,13.0,60
2019-01-14 05:00:00,21.5,9.8,0.0,0.0,0.0,2,72,13.0,60
2019-01-14 06:00:00,21.0,9.7,0.0,0.0,0.0,2,53,12.3,61
2019-01-14 07:00:00,21.0,9.8,0.0,0.0,0.0,2,54,12.1,65
2019-01-14 08:00:00,20.8,9.6,0.0,0.0,0.0,2,73,12.3,65
2019-01-14 09:00:00,22.7,11.4,0.0,0.0,0.0,1,25,12.3,60
2019-01-14 10:00:00,26.0,15.1,0.0,0.0,0.0,1,26,11.4,54
2019-01-14 11:00:00,28.6,18.4,0.0,0.0,0.0,0,18,9.7,47
